Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
247,1561.88,1563.72,-0.79,-0.29,4.31,-9.83,-1.42,1,0,1,1
248,1561.88,1563.69,-0.79,-0.29,4.6,-8.75,-1.5,1,0,1,1
249,1561.88,1563.68,-0.79,-0.28,3.89,-9.15,-2.05,1,0,1,1
250,1561.88,1563.69,-0.76,-0.27,4.35,-8.87,-2.21,1,0,1,1
251,1561.88,1563.64,-0.79,-0.28,4.03,-9.04,-2.58,1,0,1,1
252,1561.88,1563.58,-0.81,-0.28,3.24,-9.22,-2.61,1,0,1,1
253,1561.88,1563.53,-0.82,-0.28,3.95,-9.49,-2.69,1,0,1,1
254,1561.88,1563.49,-0.83,-0.28,3.58,-9.45,-2.99,1,0,1,1
255,1561.88,1563.48,-0.83,-0.28,3.42,-9.19,-2.96,1,0,1,1
256,1561.88,1563.46,-0.83,-0.28,2.99,-9.41,-3.3,1,0,1,1
257,1561.88,1563.36,-0.88,-0.29,2.67,-9.34,-3.81,1,0,1,1
258,1561.88,1563.36,-0.86,-0.29,2.83,-9.01,-4.07,1,0,1,1
259,1561.88,1563.3,-0.89,-0.3,3.05,-9.28,-3.57,1,0,1,1
260,1561.88,1563.18,-0.95,-0.31,3.16,-9.01,-4.07,1,0,1,1
261,1561.88,1563.11,-0.97,-0.32,2.96,-9.12,-3.87,1,0,1,1
262,1561.88,1563.1,-0.96,-0.32,3.19,-9.61,-3.96,1,0,1,1
263,1561.88,1563.06,-0.97,-0.32,3.73,-8.68,-4.16,1,0,1,1
264,1561.88,1563.01,-0.99,-0.32,3.32,-8.89,-4.28,1,0,1,1
265,1561.88,1562.89,-1.05,-0.34,2.69,-8.25,-5.02,1,0,1,1
266,1561.88,1562.84,-1.06,-0.34,4.06,-8.89,-5.12,1,0,1,1
267,1561.88,1562.79,-1.08,-0.35,4.58,-8.6,-4.67,1,0,1,1
268,1561.88,1562.74,-1.09,-0.36,4.27,-7.88,-5.16,1,0,1,1
269,1561.88,1562.74,-1.08,-0.35,4.84,-8.54,-4.17,1,0,1,1
270,1561.88,1562.74,-1.06,-0.34,4.87,-8.2,-4.16,1,0,1,1
271,1561.88,1562.79,-1.02,-0.33,4.6,-7.68,-4.18,1,0,1,1
272,1561.88,1562.82,-0.98,-0.32,5.35,-8.56,-4.34,1,0,1,1
273,1561.88,1562.84,-0.96,-0.31,4.95,-8.03,-4.12,1,0,1,1
274,1561.88,1562.88,-0.92,-0.3,4.92,-8.33,-3.73,1,0,1,1
275,1561.88,1562.88,-0.9,-0.3,5.64,-8.34,-3.36,1,0,1,1
276,1561.88,1562.91,-0.88,-0.29,5.17,-7.53,-3.42,1,0,1,1
277,1561.88,1562.97,-0.83,-0.28,5.19,-8.65,-3.66,1,0,1,1
278,1561.88,1563.02,-0.79,-0.26,4.88,-8,-3.74,1,0,1,1
279,1561.88,1563.09,-0.74,-0.25,4.71,-8.49,-3.57,1,0,1,1
280,1561.88,1563.13,-0.71,-0.24,4.98,-8.26,-3.75,1,0,1,1
281,1561.88,1563.18,-0.67,-0.23,4.97,-8.56,-3.44,1,0,1,1
282,1561.88,1563.23,-0.64,-0.23,4.9,-8.57,-3.33,1,0,1,1
283,1561.88,1563.24,-0.63,-0.22,5.01,-8.43,-3.17,1,0,1,1
284,1561.88,1563.26,-0.61,-0.22,5.19,-8.73,-3.07,1,0,1,1
285,1561.88,1563.34,-0.56,-0.21,5.03,-8.59,-3.27,1,0,1,1
286,1561.88,1563.43,-0.5,-0.19,4.82,-8.61,-3.5,1,0,1,1
287,1561.88,1563.44,-0.5,-0.19,4.94,-8.24,-3.33,1,0,1,1
288,1561.88,1563.47,-0.48,-0.19,5.3,-8.73,-3.21,1,0,1,1
289,1561.88,1563.5,-0.46,-0.19,5.17,-8.65,-3.05,1,0,1,1
290,1561.88,1563.56,-0.43,-0.18,5.14,-8.67,-3.41,1,0,1,1
291,1561.88,1563.58,-0.42,-0.18,4.94,-8.59,-3.26,1,0,1,1
292,1561.88,1563.57,-0.43,-0.18,4.98,-8.51,-3.31,1,0,1,1
293,1561.88,1563.6,-0.41,-0.18,5.26,-8.49,-3.36,1,0,1,1
294,1561.88,1563.67,-0.38,-0.17,4.96,-8.12,-3.37,1,0,1,1
295,1561.88,1563.65,-0.39,-0.18,4.86,-8.99,-3.38,1,0,1,1
296,1561.88,1563.66,-0.39,-0.18,5.03,-8.26,-3.32,1,0,1,1
297,1561.88,1563.66,-0.4,-0.18,5.16,-8.44,-3.46,1,0,1,1
298,1561.88,1563.68,-0.39,-0.18,5.36,-8.31,-3.22,1,0,1,1
299,1561.88,1563.68,-0.39,-0.19,5.05,-8.59,-2.99,1,0,1,1
300,1561.88,1563.68,-0.4,-0.19,5.48,-8.88,-2.93,1,0,1,1
301,1561.88,1563.62,-0.44,-0.2,5.17,-8.25,-3.41,1,0,1,1
302,1561.88,1563.54,-0.49,-0.22,4.99,-9.25,-3.14,1,0,1,1
303,1561.88,1563.51,-0.5,-0.22,5.37,-9.54,-2.98,1,0,1,1
304,1561.88,1563.54,-0.49,-0.21,5.32,-8.65,-2.43,1,0,1,1
305,1561.88,1563.57,-0.47,-0.21,5.25,-8.2,-1.63,1,0,1,1
306,1561.88,1563.65,-0.41,-0.19,4.81,-9.11,-0.07,1,0,1,1
307,1561.88,1563.69,-0.38,-0.17,3.67,-8.69,0.65,1,0,1,1
308,1561.88,1563.69,-0.37,-0.16,3.45,-9.4,0.75,1,0,1,1
309,1561.88,1563.73,-0.34,-0.15,3.79,-9.27,0.63,1,0,1,1
310,1561.88,1563.77,-0.31,-0.13,3.28,-9.52,0.58,1,0,1,1
311,1561.88,1563.79,-0.29,-0.12,3.39,-9.62,1.02,1,0,1,1
312,1561.88,1563.83,-0.25,-0.1,3.27,-9.44,2.25,1,0,1,1
313,1561.88,1563.93,-0.18,-0.07,2.73,-9.35,3.5,1,0,1,1
314,1561.88,1563.98,-0.13,-0.05,2.23,-8.73,4.21,1,0,1,1
315,1561.88,1564.1,-0.04,-0.01,2.67,-8.46,4.02,1,0,1,1
